num;retCode;sno;tot;sbi;mday;lat;lng;sarean;snaen
152;1;152;40;0;2.0201E+13;25.08521;121.519175;  Shilin Dist.;  Bailing Elementary School
153;1;153;36;12;2.0201E+13;25.059885;121.516299;  Datong Dist.;  Jiang Wei-shui Memorial Park
154;1;154;38;18;2.0201E+13;25.093396;121.519867;  Shilin Dist.;  Zhongzheng & Jihe Intersection
155;1;155;30;9;2.0201E+13;25.076193;121.57505;  Neihu Dist.;  Ruiguang & Gangqian Intersection
156;1;156;38;9;2.0201E+13;25.06853;121.61538;  Neihu Dist.;  Donghu Elementary School
157;1;157;42;4;2.0201E+13;25.082703;121.571467;  Neihu Dist.;  Lishan Elementary School
158;1;158;48;24;2.0201E+13;25.067026;121.61355;  Neihu Dist.;  MRT Donghu Sta.
159;1;159;36;1;2.0201E+13;25.082866;121.566695;  Neihu Dist.;  MRT Xihu Sta. (Exit 1)
161;1;161;56;12;2.0201E+13;25.131143;121.503768;  Beitou Dist.;  Dafong Park
162;1;162;70;0;2.0201E+13;25.062924;121.52772;  Zhongshan Dist.;  MRT Zhongshan Elementary School sta.(Exit 4)
163;1;163;72;38;2.0201E+13;25.018097;121.559279;  Daan Dist.;  MRT Linguang Sta.
164;1;164;56;25;2.0201E+13;25.126286;121.500801;  Beitou Dist.;  MRT Qiyan Sta.
165;1;165;62;7;2.0201E+13;25.120788;121.505693;  Beitou Dist.;  MRT Qilian Sta. (Exit 2)
166;1;166;34;3;2.0201E+13;24.980602;121.556177;  Wenshan Dist.;  Taipei JingMei Girls High School
167;1;167;50;25;2.0201E+13;25.095714;121.518046;  Shilin Dist.;  Taipei Astronomical Museum
168;1;168;44;8;2.0201E+13;25.02288;121.522855;  Zhongzheng Dist.;  Heti Elementary School
169;1;169;44;21;2.0201E+13;25.030015;121.509813;  Zhongzheng Dist.;  Taipei Botanical Garden
170;1;170;50;7;2.0201E+13;25.059245;121.568883;  Songshan Dist.;  XinDong Park
171;1;171;38;8;2.0201E+13;24.996842;121.559651;  Wenshan Dist.;  Taipei Wen Shan Sports Center
172;1;172;24;0;2.0201E+13;25.051562;121.562891;  Songshan Dist.;  MRT Nanjing Sanmin Sta. (Exit 1)
173;1;173;56;39;2.0201E+13;25.052181;121.533211;  Zhongshan Dist.;  MRT Songjiang Nanjing Sta. (Exit 7)
174;1;174;48;31;2.0201E+13;25.051702;121.553057;  Songshan Dist.;  MRT Taipei Arena Sta. (Exit 5)
175;1;175;52;42;2.0201E+13;25.051618;121.544847;  Songshan Dist.;  MRT Nanjing Fuxing Sta. (Exit 5)
176;1;176;94;18;2.0201E+13;25.055997;121.542318;  Zhongshan Dist.;  Xingan Huacheng Community
177;1;177;40;11;2.0201E+13;25.082538;121.507495;  Shilin Dist.;  Hulu Elementary School
178;1;178;32;7;2.0201E+13;25.078908;121.510306;  Shilin Dist.;  Yanping Public Housing
179;1;179;52;1;2.0201E+13;25.041355;121.59073;  Nangang Dist.;  Nangang Park
180;1;180;40;14;2.0201E+13;25.06877;121.592654;  Neihu Dist.;  Fuhua Market
181;1;181;52;3;2.0201E+13;25.02585;121.537383;  Daan Dist.;  JianGuo & Heping Intersection
182;1;182;50;41;2.0201E+13;25.0253;121.523537;  Zhongzheng Dist.;  MRT Guting Sta. (Exit 2)
183;1;183;32;15;2.0201E+13;25.05379;121.514179;  Datong Dist.;  Yuanhuan
184;1;184;42;3;2.0201E+13;25.084759;121.537892;  Zhongshan Dist.;  Jiantan Community
185;1;185;30;0;2.0201E+13;25.042342;121.54605;  Daan Dist.;  LiuGong Park
186;1;186;82;70;2.0201E+13;25.035414;121.514218;  Zhongzheng Dist.;  University of Taipei
187;1;187;34;20;2.0201E+13;25.037465;121.555769;  Daan Dist.;  Renai & Yanji Intersection
188;1;188;56;8;2.0201E+13;25.090293;121.50189;  Shilin Dist.;  Taipei Municipal Shezi Elementary School
189;1;189;38;23;2.0201E+13;25.087987;121.58781;  Neihu Dist.;  JinRui Park
190;1;190;40;0;2.0201E+13;25.079278;121.546683;  Zhongshan Dist.;  MRT Dazhi Sta. (Exit 3)
191;1;191;58;23;2.0201E+13;25.083873;121.60206;  Neihu Dist.;  MRT Dahu Park Sta. (Exit 2)
192;1;192;44;12;2.0201E+13;25.072485;121.607955;  Neihu Dist.;  MRT Huzhou Sta. (Exit 1)
193;1;193;36;6;2.0201E+13;25.041277;121.61935;  Nangang Dist.;  Jiuzhuang Recreation Center
194;1;194;50;3;2.0201E+13;25.047958;121.524388;  Zhongshan Dist.;  Civic Blvd Linsen Intersection
195;1;195;50;43;2.0201E+13;25.035851;121.523987;  Zhongzheng Dist.;  Xinyi Hangzhou Intersection(Chunghwa Telecom)
196;1;196;20;7;2.0201E+13;25.068744;121.589233;  Neihu Dist.;  Xinhu Elementary School
197;1;197;34;5;2.0201E+13;25.049845;121.571885;  Songshan Dist.;  Raohe Night Market
201;1;201;44;16;2.0201E+13;25.057164;121.597924;  Nangang Dist.;  Dongyang Park
202;1;202;60;21;2.0201E+13;25.124646;121.467336;  Beitou Dist.;  MRT Guandu Sta.
203;1;203;40;3;2.0201E+13;25.024487;121.51057;  Wanhua Dist.;  Guting Junior High School
204;1;204;42;13;2.0201E+13;25.113625;121.53742;  Shilin Dist.;  University of Taipei Tianmu Campus
205;1;205;24;10;2.0201E+13;24.988241;121.55561;  Wenshan Dist.;  Mucha Guanghui Intersection
206;1;206;32;16;2.0201E+13;25.005386;121.55716;  Wenshan Dist.;  MRT Xinhai Sta.
207;1;207;30;8;2.0201E+13;25.103242;121.487477;  Shilin Dist.;  Fu-an Junior Hight School
208;1;208;46;5;2.0201E+13;25.035555;121.495342;  Wanhua Dist.;  Longshan Elementary School
209;1;209;42;14;2.0201E+13;25.137837;121.486071;  Beitou Dist.;  MRT Fuxinggang Sta.
210;1;210;60;5;2.0201E+13;25.079766;121.558135;  Zhongshan Dist.;  Lequn 2nd & Jingye 4th Intersection
211;1;211;40;14;2.0201E+13;25.080915;121.597339;  Neihu Dist.;  Xingyun & Jinhu Intersection
212;1;212;50;21;2.0201E+13;25.084223;121.549452;  Zhongshan Dist.;"  """"Beian & Dazhi Intersection"""""
213;1;213;30;9;2.0201E+13;25.107782;121.523107;  Shilin Dist.;  Lanya Elementary School
214;1;214;54;20;2.0201E+13;25.055935;121.578645;  Neihu Dist.;  Jihe First Phase Republic Housing
215;1;215;62;5;2.0201E+13;25.04993;121.510367;  Datong Dist.;  MRT Beimen Sta. (Exit.3)
216;1;216;50;26;2.0201E+13;25.082553;121.544601;  Zhongshan Dist.;  Peiying Park
217;1;217;40;11;2.0201E+13;25.062645;121.574267;  Neihu Dist.;  Taipei Flowers Auction
218;1;218;42;20;2.0201E+13;25.043299;121.564108;  Xinyi Dist.;  SONG-SHAN Senior High School
219;1;219;38;12;2.0201E+13;25.031147;121.49074;  Wanhua Dist.;  Dali High School
220;1;220;36;12;2.0201E+13;25.059162;121.510512;  Datong Dist.;  Dadaocheng Park
221;1;221;40;1;2.0201E+13;25.019276;121.57107;  Xinyi Dist.;  Taihe Park
222;1;222;30;17;2.0201E+13;25.064108;121.522065;  Zhongshan Dist.;  Fushun Park
223;1;223;40;8;2.0201E+13;25.1274;121.507267;  Beitou Dist.;  Qingjiang Elementary School
224;1;224;40;6;2.0201E+13;25.088243;121.510535;  Shilin Dist.;  Shezheng Park
225;1;225;40;8;2.0201E+13;25.0186;121.554839;  Daan Dist.;  Wolong & Leye Intersection
226;1;226;32;20;2.0201E+13;25.054365;121.594228;  Nangang Dist.;  Xiangyang & Nangang Intersection
227;1;227;40;7;2.0201E+13;25.084244;121.57668;  Neihu Dist.;  LiShan High School
228;1;228;32;17;2.0201E+13;24.998811;121.56789;  Wenshan Dist.;  MRT Wanfang Community Sta.
229;1;229;34;9;2.0201E+13;25.049394;121.514611;  Datong Dist.;  Civic & Taiyuan Intersection
230;1;230;36;2;2.0201E+13;25.075366;121.580811;  Neihu Dist.;  Huguang Republic Housing
231;1;231;40;14;2.0201E+13;25.047805;121.545022;  Songshan Dist.;  Construction & Planning Agency
232;1;232;44;4;2.0201E+13;25.118843;121.529738;  Shilin Dist.;  Zhongshan & Tianmu Intersection
233;1;233;50;15;2.0201E+13;25.131411;121.474155;  Beitou Dist.;  MRT Zhongyi Sta.
234;1;234;38;3;2.0201E+13;25.124162;121.526071;  Beitou Dist.;  Yongxin Green Area
235;1;235;30;18;2.0201E+13;25.04846;121.565928;  Songshan Dist.;  Civic Blvd & Dongxing Intersection
236;1;236;36;3;2.0201E+13;25.119292;121.469138;  Beitou Dist.;  Guandu Nature Park
237;1;237;38;1;2.0201E+13;25.001149;121.551418;  Wenshan Dist.;  Wenshan 2nd District Office
238;1;238;32;11;2.0201E+13;25.073119;121.575965;  Neihu Dist.;  Ruihu & Yangguang Intersection
239;1;239;18;7;2.0201E+13;25.056641;121.583403;  Neihu Dist.;  Ln. 262.
240;1;240;58;0;2.0201E+13;25.052141;121.536802;  Zhongshan Dist.;  Nanjing Jianguo Intersection
241;1;241;38;2;2.0201E+13;25.038943;121.579146;  Xinyi Dist.;  Linkou Park
242;1;242;40;21;2.0201E+13;25.117472;121.463161;  Beitou Dist.;  Kuantu Temple
243;1;243;30;4;2.0201E+13;25.090202;121.506219;  Shilin Dist.;  Shezi Park
244;1;244;46;18;2.0201E+13;25.045908;121.543736;  Zhongshan Dist.;  Fuxing & Civic Intersection
245;1;245;44;32;2.0201E+13;25.060632;121.544028;  Zhongshan Dist.;  MRT Zhongshan Junior High School Sta.
246;1;246;40;8;2.0201E+13;25.098743;121.548086;  Shilin Dist.;  National Palace Museum
247;1;247;34;5;2.0201E+13;24.987144;121.560627;  Wenshan Dist.;  Mucha Park
248;1;248;32;0;2.0201E+13;25.027123;121.555566;  Daan Dist.;  George Vocational High School of Taipei
249;1;249;32;16;2.0201E+13;25.037706;121.506624;  Wanhua Dist.;  Zhonghua & Guilin Intersection
250;1;250;38;2;2.0201E+13;25.04184;121.539873;  Daan Dist.;  Ln. 217
251;1;251;36;4;2.0201E+13;25.083023;121.520692;  Shilin Dist.;  Hualing Park
252;1;252;34;23;2.0201E+13;25.020544;121.545608;  Daan Dist.;  Daan Sports Center
253;1;253;34;21;2.0201E+13;25.101423;121.52799;  Shilin Dist.;  Zhishan Pumping Sta.
254;1;254;58;38;2.0201E+13;25.125377;121.471482;  Beitou Dist.;  Ligong Lide Intersection
255;1;255;30;11;2.0201E+13;25.046914;121.557674;  Songshan Dist.;  Ln. 22
256;1;256;40;10;2.0201E+13;25.096507;121.527526;  Shilin Dist.;  Zhongshan & Zhongzheng  Intersection
257;1;257;34;1;2.0201E+13;25.023316;121.492637;  Wanhua Dist.;  Jinde Park
258;1;258;40;20;2.0201E+13;25.052096;121.507979;  Datong Dist.;  Taipei City Hospital (Zhongxing Branch)
259;1;259;36;11;2.0201E+13;25.051761;121.542168;  Zhongshan Dist.;  Nanjing & Liaoning Intersection
260;1;260;36;13;2.0201E+13;25.068616;121.583991;  Neihu Dist.;  Minquan & Ruiguang Intersection
261;1;261;44;1;2.0201E+13;25.054095;121.560928;  Songshan Dist.;  Jiankang New Village
262;1;262;28;6;2.0201E+13;24.984144;121.569064;  Wenshan Dist.;  YONG AN ART CENTER - Performing Arts School 36
263;1;263;38;23;2.0201E+13;25.097103;121.542153;  Shilin Dist.;  Zhishan Linxi Intersection
264;1;264;28;12;2.0201E+13;25.145936;121.493009;  Beitou Dist.;  Xiushan Community Center
265;1;265;30;13;2.0201E+13;25.135394;121.478;  Beitou Dist.;  Ln. 30
266;1;266;34;23;2.0201E+13;25.080258;121.564806;  Neihu Dist.;  Zhouzhi Park No.1
