date;btc;eth;ada;bch;bnb;eos;link;ltc;trx;usdt;xrp;xmr
2014-11-16;11905600;0;0;0;0;0;0;2991050;0;0;78345;27106
2014-11-17;41518800;0;0;0;0;0;0;3967100;0;0;431359;152764
2014-11-18;32222500;0;0;0;0;0;0;4024840;0;0;454544;49911
2014-11-19;18931800;0;0;0;0;0;0;2858300;0;0;434916;25761
2014-11-20;25233200;0;0;0;0;0;0;3682840;0;0;932564;23231
2014-11-21;29850100;0;0;0;0;0;0;3851320;0;0;720035;34457
2014-11-22;15273000;0;0;0;0;0;0;2446510;0;0;1123560;26876
2014-11-23;15151600;0;0;0;0;0;0;1686970;0;0;1288050;31246
2014-11-24;30930100;0;0;0;0;0;0;3281530;0;0;836154;29693
2014-11-25;25442200;0;0;0;0;0;0;3468870;0;0;2617990;84303
2014-11-26;18601700;0;0;0;0;0;0;2497390;0;0;2382860;29237
2014-11-27;8748030;0;0;0;0;0;0;1764690;0;0;5355350;10861
2014-11-28;22946500;0;0;0;0;0;0;2007140;0;0;2815520;17669
2014-11-29;15375600;0;0;0;0;0;0;2264640;0;0;1878500;17081
2014-11-30;9194440;0;0;0;0;0;0;1206290;0;0;2857340;14933
2014-12-01;11763000;0;0;0;0;0;0;1275120;0;0;3453750;78718
2014-12-02;12364100;0;0;0;0;0;0;2051950;0;0;2206040;21321
2014-12-03;13340100;0;0;0;0;0;0;1715450;0;0;1063000;26152
2014-12-04;14529600;0;0;0;0;0;0;2291670;0;0;2363160;18051
2014-12-05;15181800;0;0;0;0;0;0;2350920;0;0;1281290;45854
2014-12-06;7009320;0;0;0;0;0;0;1690520;0;0;1402450;18704
2014-12-07;6491650;0;0;0;0;0;0;1759240;0;0;935386;21887
2014-12-08;18898700;0;0;0;0;0;0;2295450;0;0;2568380;36453
2014-12-09;32915500;0;0;0;0;0;0;3606940;0;0;1621600;28887
2014-12-10;16427700;0;0;0;0;0;0;1982380;0;0;1116220;18125
2014-12-11;32431300;0;0;0;0;0;0;2667680;0;0;1620910;22967
2014-12-12;16989800;0;0;0;0;0;0;2060970;0;0;1620910;16403
2014-12-13;11675900;0;0;0;0;0;0;2121910;0;0;1210950;17427
2014-12-14;12415200;0;0;0;0;0;0;1547550;0;0;431814;13826
2014-12-15;17264200;0;0;0;0;0;0;2292030;0;0;2633740;23997
2014-12-16;30864900;0;0;0;0;0;0;5220210;0;0;6249780;41021
2014-12-17;37567900;0;0;0;0;0;0;3969240;0;0;5981140;33391
2014-12-18;39173000;0;0;0;0;0;0;4301260;0;0;4016710;17760
2014-12-19;23823100;0;0;0;0;0;0;2780240;0;0;6254590;16495
2014-12-20;20856700;0;0;0;0;0;0;2591650;0;0;3224770;12708
2014-12-21;15207600;0;0;0;0;0;0;2187630;0;0;1523180;24431
2014-12-22;22315100;0;0;0;0;0;0;2477440;0;0;2150370;19493
2014-12-23;16574200;0;0;0;0;0;0;1901360;0;0;2778770;25039
2014-12-24;15092300;0;0;0;0;0;0;2076240;0;0;1428390;64962
2014-12-25;9883640;0;0;0;0;0;0;1640910;0;0;1234800;53937
2014-12-26;16410500;0;0;0;0;0;0;2088360;0;0;2011780;35090
2014-12-27;15185200;0;0;0;0;0;0;2180800;0;0;837992;98085
2014-12-28;11676600;0;0;0;0;0;0;1701950;0;0;1005650;117333
2014-12-29;12302500;0;0;0;0;0;0;1471530;0;0;1145800;72362
2014-12-30;12528300;0;0;0;0;0;0;1536350;0;0;795505;57426
2014-12-31;13942900;0;0;0;0;0;0;1577550;0;0;640940;37598
2015-01-01;8036550;0;0;0;0;0;0;770693;0;0;399022;24999
2015-01-02;7860650;0;0;0;0;0;0;855392;0;0;459956;34883
2015-01-03;33054400;0;0;0;0;0;0;5193080;0;0;2171040;42365
2015-01-04;55629100;0;0;0;0;0;0;3888140;0;0;3801010;29438
2015-01-05;43962800;0;0;0;0;0;0;10649500;0;0;3051930;35008
2015-01-06;23245700;0;0;0;0;0;0;3242950;0;0;1752160;34746
2015-01-07;24866800;0;0;0;0;0;0;3388950;0;0;787462;21150
2015-01-08;19982500;0;0;0;0;0;0;2924520;0;0;823446;18235
2015-01-09;18718600;0;0;0;0;0;0;1951160;0;0;1092300;15356
2015-01-10;15264300;0;0;0;0;0;0;2911190;0;0;1550330;23213
2015-01-11;18200800;0;0;0;0;0;0;2581500;0;0;558120;12931
2015-01-12;18880300;0;0;0;0;0;0;1738370;0;0;560642;12038
2015-01-13;72843904;0;0;0;0;0;0;4039950;0;0;3113440;15632
2015-01-14;97638704;0;0;0;0;0;0;4721280;0;0;1886420;20845
2015-01-15;81773504;0;0;0;0;0;0;3487080;0;0;2285810;14019
2015-01-16;38421000;0;0;0;0;0;0;2669280;0;0;1651550;14482
2015-01-17;23469700;0;0;0;0;0;0;1514960;0;0;737736;12834
2015-01-18;30085100;0;0;0;0;0;0;1694820;0;0;1170730;11861
2015-01-19;18658300;0;0;0;0;0;0;728641;0;0;1093540;17059
2015-01-20;24051100;0;0;0;0;0;0;1069660;0;0;1029700;8073
2015-01-21;29924600;0;0;0;0;0;0;1191370;0;0;1141990;10021
2015-01-22;33544600;0;0;0;0;0;0;1660700;0;0;1105630;15642
2015-01-23;24621700;0;0;0;0;0;0;1267530;0;0;1080800;12268
2015-01-24;24782500;0;0;0;0;0;0;4858920;0;0;945649;16130
2015-01-25;33582700;0;0;0;0;0;0;9178540;0;0;892182;24533
2015-01-26;106794000;0;0;0;0;0;0;8803090;0;0;3079280;29143
2015-01-27;44399000;0;0;0;0;0;0;4502690;0;0;1316000;17843
2015-01-28;44352200;0;0;0;0;0;0;3295480;0;0;1380280;16093
2015-01-29;32213400;0;0;0;0;0;0;2191570;0;0;1097200;27625
2015-01-30;26605200;0;0;0;0;0;0;1805110;0;0;807399;21911
2015-01-31;23348200;0;0;0;0;0;0;1205140;0;0;557619;10211
2015-02-01;29128500;0;0;0;0;0;0;2661610;0;0;852106;17050
2015-02-02;30612100;0;0;0;0;0;0;1955370;0;0;1482760;16725
2015-02-03;40783700;0;0;0;0;0;0;2425490;0;0;1264170;11397
2015-02-04;26594300;0;0;0;0;0;0;3683490;0;0;625444;19735
2015-02-05;22516400;0;0;0;0;0;0;4490700;0;0;1221720;13745
2015-02-06;24435300;0;0;0;0;0;0;2332680;0;0;1790130;14473
2015-02-07;21604200;0;0;0;0;0;0;1272440;0;0;518284;12075
2015-02-08;17145200;0;0;0;0;0;0;793432;0;0;446888;11615
2015-02-09;27791300;0;0;0;0;0;0;1412300;0;0;625357;12602
2015-02-10;21115100;0;0;0;0;0;0;1943220;0;0;850302;14973
2015-02-11;17201900;0;0;0;0;0;0;1202390;0;0;457627;23084
2015-02-12;15206200;0;0;0;0;0;0;1073660;0;0;542301;25485
2015-02-13;42744400;0;0;0;0;0;0;2417560;0;0;1005470;12966
2015-02-14;49732500;0;0;0;0;0;0;2967890;0;0;816442;19546
2015-02-15;56552400;0;0;0;0;0;0;3678900;0;0;1134340;13141
2015-02-16;28153700;0;0;0;0;0;0;1766700;0;0;391037;8800
2015-02-17;27363100;0;0;0;0;0;0;1824820;0;0;428236;16775
2015-02-18;25200800;0;0;0;0;0;0;1504230;0;0;384700;33557
2015-02-19;18270500;0;0;0;0;0;0;1117190;0;0;308654;35328
2015-02-20;23876700;0;0;0;0;0;0;1430460;0;0;1036780;23535
2015-02-21;12284200;0;0;0;0;0;0;934224;0;0;314420;14275
2015-02-22;19527000;0;0;0;0;0;0;1413400;0;0;587911;28371
2015-02-23;16400000;0;0;0;0;0;0;1207240;0;0;439387;82507
2015-02-24;14200400;0;0;0;0;0;0;941910;0;0;627475;77990
2015-02-25;11496200;0;0;0;0;0;0;768342;0;5;502828;33339
2015-02-26;13619400;0;0;0;0;0;0;917184;0;5;836544;31163
2015-02-27;44013900;0;0;0;0;0;0;2360850;0;5;910485;36993
2015-02-28;13949300;0;0;0;0;0;0;1026120;0;5;520080;68061
2015-03-01;25213700;0;0;0;0;0;0;1697220;0;5;1496970;23254
2015-03-02;40465700;0;0;0;0;0;0;2442300;0;3;1284250;67914
2015-03-03;50461300;0;0;0;0;0;0;2818220;0;3;3050010;23029
2015-03-04;41383000;0;0;0;0;0;0;2444050;0;3;2851890;21345
2015-03-05;41302400;0;0;0;0;0;0;2042170;0;3;3088530;45237
2015-03-06;28918900;0;0;0;0;0;0;1718100;0;92;978284;77668
2015-03-07;17825900;0;0;0;0;0;0;1176540;0;58196;1230270;25259
2015-03-08;22067900;0;0;0;0;0;0;1281400;0;31;735996;39107
2015-03-09;59178200;0;0;0;0;0;0;2713960;0;142;2361390;110877
2015-03-10;67770800;0;0;0;0;0;0;4023500;0;49996;1642070;182299
2015-03-11;33963900;0;0;0;0;0;0;1945020;0;49;755784;95829
2015-03-12;32585200;0;0;0;0;0;0;2153170;0;80418;687546;62621
2015-03-13;31421500;0;0;0;0;0;0;1702690;0;75;701607;56953
2015-03-14;22612300;0;0;0;0;0;0;1524990;0;17705;798070;83440
2015-03-15;11970100;0;0;0;0;0;0;1035700;0;15124;407154;70322
2015-03-16;21516100;0;0;0;0;0;0;1307010;0;49631;859896;110309
2015-03-17;21497200;0;0;0;0;0;0;1493110;0;4284;805396;61110
2015-03-18;57008000;0;0;0;0;0;0;2976040;0;202;1632590;51858
2015-03-19;52732000;0;0;0;0;0;0;2925790;0;713;2771610;52046
2015-03-20;18456700;0;0;0;0;0;0;1015870;0;132;447184;28023
2015-03-21;17130100;0;0;0;0;0;0;1025410;0;206;394129;61605
2015-03-22;18438100;0;0;0;0;0;0;1072060;0;66;306080;108985
2015-03-23;22811900;0;0;0;0;0;0;1257730;0;65;670229;45633
2015-03-24;40073700;0;0;0;0;0;0;2014330;0;1179;608763;52143
2015-03-25;35866900;0;0;0;0;0;0;2189060;0;92;1160540;98536
2015-03-26;25730000;0;0;0;0;0;0;1655180;0;2;609264;44427
2015-03-27;17274900;0;0;0;0;0;0;1109440;0;4;439537;42036
2015-03-28;16040900;0;0;0;0;0;0;843595;0;17;186292;74210
2015-03-29;21699400;0;0;0;0;0;0;1242080;0;20;417819;58609
2015-03-30;23009600;0;0;0;0;0;0;1297260;0;494;977525;108069
2015-03-31;22672000;0;0;0;0;0;0;1124990;0;37;1359970;216122
2015-04-01;22877200;0;0;0;0;0;0;1245880;0;14;708058;119203
2015-04-02;26272600;0;0;0;0;0;0;1254970;0;79969;373395;88831
2015-04-03;23146600;0;0;0;0;0;0;1053650;0;8887;1010690;139293
2015-04-04;12493500;0;0;0;0;0;0;794158;0;2018;302715;128977
2015-04-05;19649200;0;0;0;0;0;0;1012920;0;2887;225068;143439
2015-04-06;20034200;0;0;0;0;0;0;1077700;0;254;537916;38050
2015-04-07;18467400;0;0;0;0;0;0;898271;0;19179;1145350;95347
2015-04-08;30086400;0;0;0;0;0;0;1479550;0;1024;940998;33420
2015-04-09;21643500;0;0;0;0;0;0;1354130;0;100949;701874;24374
2015-04-10;28882000;0;0;0;0;0;0;1448110;0;470;494280;67090
2015-04-11;16365200;0;0;0;0;0;0;1329260;0;2868;255991;45289
2015-04-12;12387900;0;0;0;0;0;0;724290;0;1970;199412;22664
2015-04-13;31181800;0;0;0;0;0;0;1316410;0;46026;372548;66159
2015-04-14;31719000;0;0;0;0;0;0;1669170;0;50323;636679;37451
2015-04-15;22562000;0;0;0;0;0;0;1230190;0;40700;409098;21973
2015-04-16;24805400;0;0;0;0;0;0;1098160;0;46909;246608;42961
2015-04-17;20429800;0;0;0;0;0;0;1127080;0;50;312038;27204
2015-04-18;12939000;0;0;0;0;0;0;733823;0;48;184595;39375
2015-04-19;15021500;0;0;0;0;0;0;984396;0;21;197022;15323
2015-04-20;18364700;0;0;0;0;0;0;959972;0;38;710840;28004
2015-04-21;24978000;0;0;0;0;0;0;1055230;0;85932;678946;101360
2015-04-22;23847900;0;0;0;0;0;0;1130670;0;40305;704364;29955
2015-04-23;17036000;0;0;0;0;0;0;727959;0;21632;397132;45473
2015-04-24;21448700;0;0;0;0;0;0;1008680;0;20261;446330;18883
2015-04-25;13957200;0;0;0;0;0;0;868387;0;26;211934;77247
2015-04-26;28943700;0;0;0;0;0;0;1292150;0;555;493776;19953
2015-04-27;38574000;0;0;0;0;0;0;1465060;0;17806;779357;26268
2015-04-28;21469200;0;0;0;0;0;0;1014190;0;42628;569295;97889
2015-04-29;18936500;0;0;0;0;0;0;1372440;0;12;549981;29028
2015-04-30;33818600;0;0;0;0;0;0;2039930;0;613;595106;29588
2015-05-01;18815300;0;0;0;0;0;0;1169670;0;48;663959;13569
2015-05-02;12535500;0;0;0;0;0;0;807758;0;3;107649;12363
2015-05-03;18494100;0;0;0;0;0;0;1673860;0;1517;438453;13646
2015-05-04;21223400;0;0;0;0;0;0;1462600;0;83170;262147;19413
2015-05-05;23929100;0;0;0;0;0;0;1229630;0;21;553536;22379
2015-05-06;29587200;0;0;0;0;0;0;1100820;0;10;475466;29927
2015-05-07;29064400;0;0;0;0;0;0;1742090;0;120;2231440;29402
2015-05-08;27445500;0;0;0;0;0;0;1444320;0;545;369669;13966
2015-05-09;19790500;0;0;0;0;0;0;1323730;0;170;179858;33578
2015-05-10;15019100;0;0;0;0;0;0;993855;0;2466;575429;25841
2015-05-11;20892300;0;0;0;0;0;0;826032;0;583;456632;40270
2015-05-12;19282600;0;0;0;0;0;0;723296;0;5;973166;27611
2015-05-13;27180100;0;0;0;0;0;0;1913000;0;0;897919;22339
2015-05-14;24413700;0;0;0;0;0;0;1078360;0;2184;622577;24386
2015-05-15;16329400;0;0;0;0;0;0;691297;0;92;243151;36937
2015-05-16;11089700;0;0;0;0;0;0;757344;0;297;63602;48492
2015-05-17;11134300;0;0;0;0;0;0;481714;0;682;350731;38551
2015-05-18;16780300;0;0;0;0;0;0;630744;0;31;1185930;66439
2015-05-19;14241900;0;0;0;0;0;0;516737;0;25358;952584;64156
2015-05-20;15499400;0;0;0;0;0;0;892369;0;21978;465374;62289
2015-05-21;15108900;0;0;0;0;0;0;1109240;0;53849;182022;110387
2015-05-22;27003000;0;0;0;0;0;0;5017600;0;20209;314421;52852
2015-05-23;14605000;0;0;0;0;0;0;2701800;0;30;298160;28017
2015-05-24;11508000;0;0;0;0;0;0;1725070;0;5381;149015;12798
2015-05-25;14423900;0;0;0;0;0;0;1457180;0;2845;315919;28042
2015-05-26;16425000;0;0;0;0;0;0;1381530;0;1243;503514;32410
2015-05-27;18837000;0;0;0;0;0;0;1675280;0;28001;536465;44220
2015-05-28;13829600;0;0;0;0;0;0;1301610;0;70611;1242990;29630
2015-05-29;14805000;0;0;0;0;0;0;1762870;0;16640;1949750;29579
2015-05-30;14098600;0;0;0;0;0;0;1327450;0;12447;487228;16704
2015-05-31;14730800;0;0;0;0;0;0;2071950;0;2522;248303;44096
2015-06-01;26090500;0;0;0;0;0;0;1998470;0;40887;777565;21924
2015-06-02;20459000;0;0;0;0;0;0;1370450;0;75455;506304;42022
2015-06-03;17752400;0;0;0;0;0;0;1162310;0;24994;388480;20467
2015-06-04;14728100;0;0;0;0;0;0;1065250;0;151;241573;27085
2015-06-05;18056500;0;0;0;0;0;0;1474750;0;21;198828;33178
2015-06-06;11131500;0;0;0;0;0;0;1184500;0;30;108750;61551
2015-06-07;13318400;0;0;0;0;0;0;1160830;0;1547;100994;60900
2015-06-08;23378400;0;0;0;0;0;0;1710280;0;126;227074;60436
2015-06-09;28353100;0;0;0;0;0;0;1480430;0;323;211828;84616
2015-06-10;15904800;0;0;0;0;0;0;1212820;0;45550;260571;18563
2015-06-11;14416000;0;0;0;0;0;0;1048480;0;50162;196404;39600
2015-06-12;14017700;0;0;0;0;0;0;963104;0;41981;138738;37696
2015-06-13;13305300;0;0;0;0;0;0;1470540;0;1635;80645;38192
2015-06-14;12165900;0;0;0;0;0;0;3128440;0;1348;315884;25286
2015-06-15;19912100;0;0;0;0;0;0;1895750;0;262077;658174;27099
2015-06-16;41612000;0;0;0;0;0;0;10053700;0;204282;1523530;47598
2015-06-17;43858400;0;0;0;0;0;0;13038800;0;7822;1050540;35109
2015-06-18;30980200;0;0;0;0;0;0;7435550;0;33803;1117100;18521
2015-06-19;23965300;0;0;0;0;0;0;7275770;0;10983;1650080;36206
2015-06-20;20608100;0;0;0;0;0;0;5729100;0;2423;660909;46905
2015-06-21;10600900;0;0;0;0;0;0;3196090;0;370;564947;20025
2015-06-22;17692500;0;0;0;0;0;0;3039690;0;403;623012;24144
2015-06-23;15108700;0;0;0;0;0;0;2332310;0;19972;487296;34150
2015-06-24;17344900;0;0;0;0;0;0;3317430;0;633456;662015;30721
2015-06-25;16133100;0;0;0;0;0;0;4221940;0;63844;328795;20285
2015-06-26;13983500;0;0;0;0;0;0;2100370;0;3128;344441;27928
2015-06-27;20488600;0;0;0;0;0;0;4570240;0;668536;347201;25068
2015-06-28;15137600;0;0;0;0;0;0;2837150;0;409;255832;35450
2015-06-29;34742900;0;0;0;0;0;0;12726600;0;3121;840533;38115
2015-06-30;44533800;0;0;0;0;0;0;15390500;0;472575;1028230;20585
2015-07-01;27029800;0;0;0;0;0;0;7113180;0;110325;558248;16985
2015-07-02;21551900;0;0;0;0;0;0;6288460;0;1436;404117;23017
2015-07-03;19033800;0;0;0;0;0;0;4281280;0;14061;251150;19161
2015-07-04;15620400;0;0;0;0;0;0;3939060;0;100;138329;9822
2015-07-05;44156100;0;0;0;0;0;0;14069300;0;8107;801046;21263
2015-07-06;49154800;0;0;0;0;0;0;22969200;0;652389;928027;33775
2015-07-07;28857600;0;0;0;0;0;0;13570800;0;34946;612402;15739
2015-07-08;36980200;0;0;0;0;0;0;23234900;0;1632;803026;19412
2015-07-09;40301200;0;0;0;0;0;0;42419800;0;516;935172;32530
2015-07-10;100390000;0;0;0;0;0;0;62612600;0;1065;1344950;31812
2015-07-11;41109900;0;0;0;0;0;0;19647300;0;1621;407434;18727
2015-07-12;56405000;0;0;0;0;0;0;19203600;0;3187;423951;66011
2015-07-13;62053900;0;0;0;0;0;0;14296100;0;242557;1023880;17500
2015-07-14;28727200;0;0;0;0;0;0;5418730;0;31441;791771;13521
2015-07-15;27486600;0;0;0;0;0;0;7539760;0;1131;572785;20020
2015-07-16;49482600;0;0;0;0;0;0;17295300;0;33531;782856;13228
2015-07-17;27591400;0;0;0;0;0;0;9454510;0;665897;299869;10526
2015-07-18;25187100;0;0;0;0;0;0;8471440;0;50531;68212;15684
2015-07-19;15332500;0;0;0;0;0;0;4693260;0;2708;85865;15024
2015-07-20;22711400;0;0;0;0;0;0;4242190;0;658;285165;22419
2015-07-21;22930700;0;0;0;0;0;0;4431730;0;5796;525732;44362
2015-07-22;19389800;0;0;0;0;0;0;2892200;0;506;367888;28611
2015-07-23;18531300;0;0;0;0;0;0;2177740;0;4233;182970;36815
2015-07-24;37199400;0;0;0;0;0;0;14874300;0;32139;277406;17107
2015-07-25;20662200;0;0;0;0;0;0;10288900;0;521;237028;28010
2015-07-26;16032300;0;0;0;0;0;0;7946990;0;24;233266;19208
2015-07-27;30592000;0;0;0;0;0;0;5164400;0;2250;666090;18317
2015-07-28;25453600;0;0;0;0;0;0;10629300;0;50302;143142;31583
2015-07-29;24672600;0;0;0;0;0;0;6609040;0;404935;174525;23624
2015-07-30;21635800;0;0;0;0;0;0;5420630;0;28284;324219;18355
2015-07-31;23629100;0;0;0;0;0;0;4640650;0;110;423581;17851
2015-08-01;18995000;0;0;0;0;0;0;6284530;0;1765;196429;47982
2015-08-02;17722200;0;0;0;0;0;0;6950580;0;4443;206009;58236
2015-08-03;21474100;0;0;0;0;0;0;5494590;0;258279;231262;41078
2015-08-04;21908700;0;0;0;0;0;0;4323960;0;4182;178712;23130
2015-08-05;20128000;0;0;0;0;0;0;2565020;0;11013;219269;31531
2015-08-06;18792100;0;0;0;0;0;0;3879570;0;15978;375521;179684
2015-08-07;42484800;164329;0;0;0;0;0;4192810;0;189055;363643;128615
2015-08-08;58533000;674188;0;0;0;0;0;4917730;0;2229;678295;58680
2015-08-09;23789600;532170;0;0;0;0;0;3064680;0;656;531969;101826
2015-08-10;20979400;405283;0;0;0;0;0;2239890;0;152265;472973;33306
2015-08-11;25433900;1463100;0;0;0;0;0;3426300;0;526;282461;69220
2015-08-12;26815400;2150620;0;0;0;0;0;3519900;0;1602;287463;51924
2015-08-13;27685500;4068680;0;0;0;0;0;2409030;0;1521;202934;51259
2015-08-14;27091200;4637030;0;0;0;0;0;3157170;0;2346;423163;49539
2015-08-15;19321100;2554360;0;0;0;0;0;2016290;0;4232;176135;49050
2015-08-16;29717000;3550790;0;0;0;0;0;3197720;0;1643;301654;64262
2015-08-17;21617900;1942830;0;0;0;0;0;2289060;0;20941;337092;45312
2015-08-18;42147200;1485680;0;0;0;0;0;3464380;0;65245;291729;32718
2015-08-19;60869200;1486240;0;0;0;0;0;5742670;0;157207;474702;35405
2015-08-20;32275000;2843760;0;0;0;0;0;2882900;0;2840;215415;69637
2015-08-21;23173800;2020970;0;0;0;0;0;1720630;0;5956;265646;40345
2015-08-22;23205900;948310;0;0;0;0;0;1913720;0;1296;182227;22258
2015-08-23;18406600;1589300;0;0;0;0;0;2066020;0;2274;157580;31061
2015-08-24;59220700;924920;0;0;0;0;0;7278630;0;73636;546516;77453
2015-08-25;61089200;1307180;0;0;0;0;0;11404300;0;433444;593316;32249
2015-08-26;31808000;1056750;0;0;0;0;0;4551630;0;1643;196124;18296
2015-08-27;21905400;686662;0;0;0;0;0;1936130;0;2445;202412;22233
2015-08-28;31336600;721872;0;0;0;0;0;4186540;0;6212;414310;24894
2015-08-29;17142500;375377;0;0;0;0;0;1706060;0;1207;365144;30003
2015-08-30;19412600;1337650;0;0;0;0;0;1497480;0;3319;408809;19851
2015-08-31;20710700;1447180;0;0;0;0;0;1752920;0;7021;635572;20464
2015-09-01;20575200;778862;0;0;0;0;0;1376040;0;6135;401903;13803
2015-09-02;18760400;883769;0;0;0;0;0;2423010;0;1710;398976;17632
2015-09-03;17482000;702991;0;0;0;0;0;2210590;0;889;322054;26802
2015-09-04;20962400;474391;0;0;0;0;0;1441530;0;672;472228;19212
2015-09-05;20671400;448453;0;0;0;0;0;2666820;0;13466;856833;25003
2015-09-06;25473700;491968;0;0;0;0;0;4281360;0;17950;284050;20837
2015-09-07;21192200;489014;0;0;0;0;0;2254530;0;22316;234100;14903
2015-09-08;26879200;427892;0;0;0;0;0;2566300;0;2962;193672;23331
2015-09-09;23635700;366748;0;0;0;0;0;2298470;0;106307;254159;46479
2015-09-10;21215500;662782;0;0;0;0;0;1420320;0;9264;234873;19215
2015-09-11;19224700;1942600;0;0;0;0;0;1251460;0;29212;77795;25292
2015-09-12;17962600;772430;0;0;0;0;0;1517440;0;4331;24818;21998
2015-09-13;18478800;644138;0;0;0;0;0;1328080;0;695;62874;18133
2015-09-14;20997800;741085;0;0;0;0;0;1135730;0;227;274835;61608
2015-09-15;19177800;703390;0;0;0;0;0;918109;0;71981;676501;40322
2015-09-16;20144200;615593;0;0;0;0;0;1192860;0;52821;316497;42560
2015-09-17;18935400;897940;0;0;0;0;0;1626720;0;28268;544100;63098
2015-09-18;20242200;484622;0;0;0;0;0;1572740;0;15623;501172;12727
2015-09-19;12712600;386988;0;0;0;0;0;897801;0;820;441298;13090
2015-09-20;14444700;508314;0;0;0;0;0;989389;0;112;445039;23344
